Time,Symbol,Price,Quantity,Type,Status,Value,Tag 
2016-01-08T16:30:00Z,USDJPY,117.693,1,Market,Filled,117.693, 
2016-01-11T16:30:00Z,TQQQ,0,1723403968,Market,Invalid,0, 
2016-01-11T16:30:00Z,USDCHF,1.00163,-1,Market,Filled,-1.00163, 
2016-01-11T16:30:00Z,USDJPY,117.373,1,Market,Filled,117.373, 
2016-01-11T16:30:00Z,USDCHF,1.00163,-1,Market,Filled,-1.00163, 
2016-01-11T16:30:00Z,USDJPY,117.373,1,Market,Filled,117.373, 
2016-01-12T16:30:00Z,TQQQ,0,1612448452,Market,Invalid,0, 
2016-01-12T16:30:00Z,USDCHF,1.00354,-1,Market,Filled,-1.00354, 
2016-01-12T16:30:00Z,USDJPY,117.964,1,Market,Filled,117.964, 
2016-01-12T16:30:00Z,USDCHF,1.00354,-1,Market,Filled,-1.00354, 
2016-01-12T16:30:00Z,USDJPY,117.964,1,Market,Filled,117.964, 
2016-01-13T16:30:00Z,TQQQ,0,1616002552,Market,Invalid,0, 
2016-01-13T16:30:00Z,USDCHF,1.00954,-1,Market,Filled,-1.00954, 
2016-01-13T16:30:00Z,USDJPY,118.347,1,Market,Filled,118.347, 
2016-01-13T16:30:00Z,USDCHF,1.00954,-1,Market,Filled,-1.00954, 
2016-01-13T16:30:00Z,USDJPY,118.347,1,Market,Filled,118.347, 
2016-01-14T16:30:00Z,TQQQ,0,1719807972,Market,Invalid,0, 
2016-01-14T16:30:00Z,USDCHF,1.00828,-1,Market,Filled,-1.00828, 
2016-01-14T16:30:00Z,USDJPY,118.073,1,Market,Filled,118.073, 
2016-01-14T16:30:00Z,USDCHF,1.00828,-1,Market,Filled,-1.00828, 
2016-01-14T16:30:00Z,USDJPY,118.073,1,Market,Filled,118.073, 
2016-01-15T16:30:00Z,TQQQ,0,1865102743,Market,Invalid,0, 
2016-01-15T16:30:00Z,USDCHF,0.9986,-1,Market,Filled,-0.9986, 
2016-01-15T16:30:00Z,USDJPY,116.902,1,Market,Filled,116.902, 
2016-01-15T16:30:00Z,USDCHF,0.9986,-1,Market,Filled,-0.9986, 
2016-01-15T16:30:00Z,USDJPY,116.902,1,Market,Filled,116.902, 
2016-01-19T16:30:00Z,TQQQ,0,1811222429,Market,Invalid,0, 
2016-01-19T16:30:00Z,USDCHF,1.00349,-1,Market,Filled,-1.00349, 
2016-01-19T16:30:00Z,USDJPY,117.803,1,Market,Filled,117.803, 
2016-01-19T16:30:00Z,USDCHF,1.00349,-1,Market,Filled,-1.00349, 
2016-01-19T16:30:00Z,USDJPY,117.803,1,Market,Filled,117.803, 
2016-01-20T16:30:00Z,TQQQ,0,2091539652,Market,Invalid,0, 
2016-01-20T16:30:00Z,USDCHF,1.0034,-1,Market,Filled,-1.0034, 
2016-01-20T16:30:00Z,USDJPY,116.211,1,Market,Filled,116.211, 
2016-01-20T16:30:00Z,USDCHF,1.0034,-1,Market,Filled,-1.0034, 
2016-01-20T16:30:00Z,USDJPY,116.211,1,Market,Filled,116.211, 
2016-01-21T16:30:00Z,TQQQ,0,1854407949,Market,Invalid,0, 
2016-01-21T16:30:00Z,USDCHF,1.0108,-1,Market,Filled,-1.0108, 
2016-01-21T16:30:00Z,USDJPY,117.291,1,Market,Filled,117.291, 
2016-01-21T16:30:00Z,USDCHF,1.0108,-1,Market,Filled,-1.0108, 
2016-01-21T16:30:00Z,USDJPY,117.291,1,Market,Filled,117.291, 
2016-01-22T16:30:00Z,TQQQ,0,1779641210,Market,Invalid,0, 
2016-01-22T16:30:00Z,USDCHF,1.01401,-1,Market,Filled,-1.01401, 
2016-01-22T16:30:00Z,USDJPY,118.521,1,Market,Filled,118.521, 
2016-01-22T16:30:00Z,USDCHF,1.01401,-1,Market,Filled,-1.01401, 
2016-01-22T16:30:00Z,USDJPY,118.521,1,Market,Filled,118.521, 
2016-01-25T16:30:00Z,TQQQ,0,1779329540,Market,Invalid,0, 
2016-01-25T16:30:00Z,USDCHF,1.01571,-1,Market,Filled,-1.01571, 
2016-01-25T16:30:00Z,USDJPY,118.602,1,Market,Filled,118.602, 
2016-01-25T16:30:00Z,USDCHF,1.01571,-1,Market,Filled,-1.01571, 
2016-01-25T16:30:00Z,USDJPY,118.602,1,Market,Filled,118.602, 
2016-01-26T16:30:00Z,TQQQ,0,1862293856,Market,Invalid,0, 
2016-01-26T16:30:00Z,USDCHF,1.01781,-1,Market,Filled,-1.01781, 
2016-01-26T16:30:00Z,USDJPY,118.432,1,Market,Filled,118.432, 
2016-01-26T16:30:00Z,USDCHF,1.01781,-1,Market,Filled,-1.01781, 
2016-01-26T16:30:00Z,USDJPY,118.432,1,Market,Filled,118.432, 
2016-01-27T16:30:00Z,TQQQ,0,1907756827,Market,Invalid,0, 
2016-01-27T16:30:00Z,USDCHF,1.01727,-1,Market,Filled,-1.01727, 
2016-01-27T16:30:00Z,USDJPY,118.757,1,Market,Filled,118.757, 
2016-01-27T16:30:00Z,USDCHF,1.01727,-1,Market,Filled,-1.01727, 
2016-01-27T16:30:00Z,USDJPY,118.757,1,Market,Filled,118.757, 
2016-01-28T16:30:00Z,TQQQ,0,1936843539,Market,Invalid,0, 
2016-01-28T16:30:00Z,USDCHF,1.0137,-1,Market,Filled,-1.0137, 
2016-01-28T16:30:00Z,USDJPY,118.681,1,Market,Filled,118.681, 
2016-01-28T16:30:00Z,USDCHF,1.0137,-1,Market,Filled,-1.0137, 
2016-01-28T16:30:00Z,USDJPY,118.681,1,Market,Filled,118.681, 
2016-01-29T16:30:00Z,TQQQ,0,1862035413,Market,Invalid,0, 
2016-01-29T16:30:00Z,USDCHF,1.02468,-1,Market,Filled,-1.02468, 
2016-01-29T16:30:00Z,USDJPY,121.083,1,Market,Filled,121.083, 
2016-01-29T16:30:00Z,USDCHF,1.02468,-1,Market,Filled,-1.02468, 
2016-01-29T16:30:00Z,USDJPY,121.083,1,Market,Filled,121.083, 
2016-02-01T16:30:00Z,TQQQ,0,1817857793,Market,Invalid,0, 
2016-02-01T16:30:00Z,USDCHF,1.01778,-1,Market,Filled,-1.01778, 
2016-02-01T16:30:00Z,USDJPY,121.046,1,Market,Filled,121.046, 
2016-02-01T16:30:00Z,USDCHF,1.01778,-1,Market,Filled,-1.01778, 
2016-02-01T16:30:00Z,USDJPY,121.046,1,Market,Filled,121.046, 
2016-02-02T16:30:00Z,TQQQ,0,1861726203,Market,Invalid,0, 
2016-02-02T16:30:00Z,USDCHF,1.02013,-1,Market,Filled,-1.02013, 
2016-02-02T16:30:00Z,USDJPY,120.259,1,Market,Filled,120.259, 
2016-02-02T16:30:00Z,USDCHF,1.02013,-1,Market,Filled,-1.02013, 
2016-02-02T16:30:00Z,USDJPY,120.259,1,Market,Filled,120.259, 
2016-02-03T16:30:00Z,TQQQ,0,2029911179,Market,Invalid,0, 
2016-02-03T16:30:00Z,USDCHF,1.0081,-1,Market,Filled,-1.0081, 
2016-02-03T16:30:00Z,USDJPY,117.999,1,Market,Filled,117.999, 
2016-02-03T16:30:00Z,USDCHF,1.0081,-1,Market,Filled,-1.0081, 
2016-02-03T16:30:00Z,USDJPY,117.999,1,Market,Filled,117.999, 
2016-02-04T16:30:00Z,TQQQ,0,2003638331,Market,Invalid,0, 
2016-02-04T16:30:00Z,USDCHF,0.99764,-1,Market,Filled,-0.99764, 
2016-02-04T16:30:00Z,USDJPY,117.152,1,Market,Filled,117.152, 
2016-02-04T16:30:00Z,USDCHF,0.99764,-1,Market,Filled,-0.99764, 
2016-02-04T16:30:00Z,USDJPY,117.152,1,Market,Filled,117.152, 
2016-02-05T16:30:00Z,TQQQ,0,2205133419,Market,Invalid,0, 
2016-02-05T16:30:00Z,USDCHF,0.99318,-1,Market,Filled,-0.99318, 
2016-02-05T16:30:00Z,USDJPY,117.006,1,Market,Filled,117.006, 
2016-02-05T16:30:00Z,USDCHF,0.99318,-1,Market,Filled,-0.99318, 
2016-02-05T16:30:00Z,USDJPY,117.006,1,Market,Filled,117.006, 
2016-02-08T16:30:00Z,TQQQ,0,2621126286,Market,Invalid,0, 
2016-02-08T16:30:00Z,USDCHF,0.98989,-1,Market,Filled,-0.98989, 
2016-02-08T16:30:00Z,USDJPY,115.579,1,Market,Filled,115.579, 
2016-02-08T16:30:00Z,USDCHF,0.98989,-1,Market,Filled,-0.98989, 
2016-02-08T16:30:00Z,USDJPY,115.579,1,Market,Filled,115.579, 
2016-02-09T16:30:00Z,TQQQ,0,2608506989,Market,Invalid,0, 
2016-02-09T16:30:00Z,USDCHF,0.97,-1,Market,Filled,-0.97, 
2016-02-09T16:30:00Z,USDJPY,114.685,1,Market,Filled,114.685, 
2016-02-09T16:30:00Z,USDCHF,0.97,-1,Market,Filled,-0.97, 
2016-02-09T16:30:00Z,USDJPY,114.685,1,Market,Filled,114.685, 
2016-02-10T16:30:00Z,TQQQ,0,2473595333,Market,Invalid,0, 
2016-02-10T16:30:00Z,USDCHF,0.97874,-1,Market,Filled,-0.97874, 
2016-02-10T16:30:00Z,USDJPY,114.431,1,Market,Filled,114.431, 
2016-02-10T16:30:00Z,USDCHF,0.97874,-1,Market,Filled,-0.97874, 
2016-02-10T16:30:00Z,USDJPY,114.431,1,Market,Filled,114.431, 
2016-02-11T16:30:00Z,TQQQ,0,2842762869,Market,Invalid,0, 
2016-02-11T16:30:00Z,USDCHF,0.97336,-1,Market,Filled,-0.97336, 
2016-02-11T16:30:00Z,USDJPY,111.889,1,Market,Filled,111.889, 
2016-02-11T16:30:00Z,USDCHF,0.97336,-1,Market,Filled,-0.97336, 
2016-02-11T16:30:00Z,USDJPY,111.889,1,Market,Filled,111.889, 
2016-02-12T16:30:00Z,TQQQ,0,2687411684,Market,Invalid,0, 
2016-02-12T16:30:00Z,USDCHF,0.97677,-1,Market,Filled,-0.97677, 
2016-02-12T16:30:00Z,USDJPY,112.718,1,Market,Filled,112.718, 
2016-02-12T16:30:00Z,USDCHF,0.97677,-1,Market,Filled,-0.97677, 
2016-02-12T16:30:00Z,USDJPY,112.718,1,Market,Filled,112.718, 
2016-02-16T16:30:00Z,TQQQ,0,2441189624,Market,Invalid,0, 
2016-02-16T16:30:00Z,USDCHF,0.98849,-1,Market,Filled,-0.98849, 
2016-02-16T16:30:00Z,USDJPY,113.822,1,Market,Filled,113.822, 
2016-02-16T16:30:00Z,USDCHF,0.98849,-1,Market,Filled,-0.98849, 
2016-02-16T16:30:00Z,USDJPY,113.822,1,Market,Filled,113.822, 
2016-02-17T16:30:00Z,TQQQ,0,2238078642,Market,Invalid,0, 
2016-02-17T16:30:00Z,USDCHF,0.99325,-1,Market,Filled,-0.99325, 
2016-02-17T16:30:00Z,USDJPY,114.285,1,Market,Filled,114.285, 
2016-02-17T16:30:00Z,USDCHF,0.99325,-1,Market,Filled,-0.99325, 
2016-02-17T16:30:00Z,USDJPY,114.285,1,Market,Filled,114.285, 
2016-02-18T16:30:00Z,TQQQ,0,2262737957,Market,Invalid,0, 
2016-02-18T16:30:00Z,USDCHF,0.99374,-1,Market,Filled,-0.99374, 
2016-02-18T16:30:00Z,USDJPY,113.651,1,Market,Filled,113.651, 
2016-02-18T16:30:00Z,USDCHF,0.99374,-1,Market,Filled,-0.99374, 
2016-02-18T16:30:00Z,USDJPY,113.651,1,Market,Filled,113.651, 
2016-02-19T16:30:00Z,TQQQ,0,2346258791,Market,Invalid,0, 
2016-02-19T16:30:00Z,USDCHF,0.9914,-1,Market,Filled,-0.9914, 
2016-02-19T16:30:00Z,USDJPY,112.786,1,Market,Filled,112.786, 
2016-02-19T16:30:00Z,USDCHF,0.9914,-1,Market,Filled,-0.9914, 
2016-02-19T16:30:00Z,USDJPY,112.786,1,Market,Filled,112.786, 
2016-02-22T16:30:00Z,TQQQ,0,2188294865,Market,Invalid,0, 
2016-02-22T16:30:00Z,USDCHF,0.99857,-1,Market,Filled,-0.99857, 
2016-02-22T16:30:00Z,USDJPY,112.991,1,Market,Filled,112.991, 
2016-02-22T16:30:00Z,USDCHF,0.99857,-1,Market,Filled,-0.99857, 
2016-02-22T16:30:00Z,USDJPY,112.991,1,Market,Filled,112.991, 
2016-02-23T16:30:00Z,TQQQ,0,2290269703,Market,Invalid,0, 
2016-02-23T16:30:00Z,USDCHF,0.9906,-1,Market,Filled,-0.9906, 
2016-02-23T16:30:00Z,USDJPY,112.072,1,Market,Filled,112.072, 
2016-02-23T16:30:00Z,USDCHF,0.9906,-1,Market,Filled,-0.9906, 
2016-02-23T16:30:00Z,USDJPY,112.072,1,Market,Filled,112.072, 
2016-02-24T16:30:00Z,TQQQ,0,2489324359,Market,Invalid,0, 
2016-02-24T16:30:00Z,USDCHF,0.98671,-1,Market,Filled,-0.98671, 
2016-02-24T16:30:00Z,USDJPY,111.067,1,Market,Filled,111.067, 
2016-02-24T16:30:00Z,USDCHF,0.98671,-1,Market,Filled,-0.98671, 
2016-02-24T16:30:00Z,USDJPY,111.067,1,Market,Filled,111.067, 
2016-02-25T16:30:00Z,TQQQ,0,2313939735,Market,Invalid,0, 
2016-02-25T16:30:00Z,USDCHF,0.98875,-1,Market,Filled,-0.98875, 
2016-02-25T16:30:00Z,USDJPY,112.687,1,Market,Filled,112.687, 
2016-02-25T16:30:00Z,USDCHF,0.98875,-1,Market,Filled,-0.98875, 
2016-02-25T16:30:00Z,USDJPY,112.687,1,Market,Filled,112.687, 
2016-02-26T16:30:00Z,TQQQ,0,2139547242,Market,Invalid,0, 
2016-02-26T16:30:00Z,USDCHF,0.99837,-1,Market,Filled,-0.99837, 
2016-02-26T16:30:00Z,USDJPY,113.922,1,Market,Filled,113.922, 
2016-02-26T16:30:00Z,USDCHF,0.99837,-1,Market,Filled,-0.99837, 
2016-02-26T16:30:00Z,USDJPY,113.922,1,Market,Filled,113.922, 
2016-02-29T16:30:00Z,TQQQ,0,2204881116,Market,Invalid,0, 
2016-02-29T16:30:00Z,USDCHF,0.99581,-1,Market,Filled,-0.99581, 
2016-02-29T16:30:00Z,USDJPY,112.887,1,Market,Filled,112.887, 
2016-02-29T16:30:00Z,USDCHF,0.99581,-1,Market,Filled,-0.99581, 
2016-02-29T16:30:00Z,USDJPY,112.887,1,Market,Filled,112.887, 
2016-03-01T16:30:00Z,TQQQ,0,2176300543,Market,Invalid,0, 
2016-03-01T16:30:00Z,USDCHF,0.99814,-1,Market,Filled,-0.99814, 
2016-03-01T16:30:00Z,USDJPY,113.606,1,Market,Filled,113.606, 
2016-03-01T16:30:00Z,USDCHF,0.99814,-1,Market,Filled,-0.99814, 
2016-03-01T16:30:00Z,USDJPY,113.606,1,Market,Filled,113.606, 
2016-03-02T16:30:00Z,TQQQ,0,2112497492,Market,Invalid,0, 
2016-03-02T16:30:00Z,USDCHF,1.0005,-1,Market,Filled,-1.0005, 
2016-03-02T16:30:00Z,USDJPY,113.929,1,Market,Filled,113.929, 
2016-03-02T16:30:00Z,USDCHF,1.0005,-1,Market,Filled,-1.0005, 
2016-03-02T16:30:00Z,USDJPY,113.929,1,Market,Filled,113.929, 
2016-03-03T16:30:00Z,TQQQ,0,2172962355,Market,Invalid,0, 
2016-03-03T16:30:00Z,USDCHF,0.993,-1,Market,Filled,-0.993, 
2016-03-03T16:30:00Z,USDJPY,113.591,1,Market,Filled,113.591, 
2016-03-03T16:30:00Z,USDCHF,0.993,-1,Market,Filled,-0.993, 
2016-03-03T16:30:00Z,USDJPY,113.591,1,Market,Filled,113.591, 
2016-03-04T16:30:00Z,TQQQ,0,2202632286,Market,Invalid,0, 
2016-03-04T16:30:00Z,USDCHF,0.99332,-1,Market,Filled,-0.99332, 
2016-03-04T16:30:00Z,USDJPY,113.805,1,Market,Filled,113.805, 
2016-03-04T16:30:00Z,USDCHF,0.99332,-1,Market,Filled,-0.99332, 
2016-03-04T16:30:00Z,USDJPY,113.805,1,Market,Filled,113.805, 
2016-03-07T16:30:00Z,TQQQ,0,2231573391,Market,Invalid,0, 
2016-03-07T16:30:00Z,USDCHF,0.99847,-1,Market,Filled,-0.99847, 
2016-03-07T16:30:00Z,USDJPY,113.528,1,Market,Filled,113.528, 
2016-03-07T16:30:00Z,USDCHF,0.99847,-1,Market,Filled,-0.99847, 
2016-03-07T16:30:00Z,USDJPY,113.528,1,Market,Filled,113.528, 
2016-03-08T16:30:00Z,TQQQ,0,2280391390,Market,Invalid,0, 
2016-03-08T16:30:00Z,USDCHF,0.9917,-1,Market,Filled,-0.9917, 
2016-03-08T16:30:00Z,USDJPY,112.452,1,Market,Filled,112.452, 
2016-03-08T16:30:00Z,USDCHF,0.9917,-1,Market,Filled,-0.9917, 
2016-03-08T16:30:00Z,USDJPY,112.452,1,Market,Filled,112.452, 
2016-03-09T16:30:00Z,TQQQ,0,2250366982,Market,Invalid,0, 
2016-03-09T16:30:00Z,USDCHF,0.9966,-1,Market,Filled,-0.9966, 
2016-03-09T16:30:00Z,USDJPY,112.904,1,Market,Filled,112.904, 
2016-03-09T16:30:00Z,USDCHF,0.9966,-1,Market,Filled,-0.9966, 
2016-03-09T16:30:00Z,USDJPY,112.904,1,Market,Filled,112.904, 
2016-03-10T16:30:00Z,TQQQ,0,2267019138,Market,Invalid,0, 
2016-03-10T16:30:00Z,USDCHF,0.98802,-1,Market,Filled,-0.98802, 
2016-03-10T16:30:00Z,USDJPY,113.396,1,Market,Filled,113.396, 
2016-03-10T16:30:00Z,USDCHF,0.98802,-1,Market,Filled,-0.98802, 
2016-03-10T16:30:00Z,USDJPY,113.396,1,Market,Filled,113.396, 
2016-03-11T16:30:00Z,TQQQ,0,2153403850,Market,Invalid,0, 
2016-03-11T16:30:00Z,USDCHF,0.98358,-1,Market,Filled,-0.98358, 
2016-03-11T16:30:00Z,USDJPY,113.515,1,Market,Filled,113.515, 
2016-03-11T16:30:00Z,USDCHF,0.98358,-1,Market,Filled,-0.98358, 
2016-03-11T16:30:00Z,USDJPY,113.515,1,Market,Filled,113.515, 
2016-03-14T15:30:00Z,GLD,118.83,-59709135,Market,Filled,-7095236512.05,Warning: No quote information available at 03/14/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-03-14T15:30:00Z,TQQQ,3.8299528786404,2074400473,Market,Filled,7944856063.0194,Warning: No quote information available at 03/14/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-03-15T15:30:00Z,USDCHF,0.98705,-1,Market,Filled,-0.98705, 
2016-03-15T15:30:00Z,USDJPY,112.987,1,Market,Filled,112.987, 
2016-03-16T15:30:00Z,USDCHF,0.99089,-1,Market,Filled,-0.99089, 
2016-03-16T15:30:00Z,USDJPY,113.744,1,Market,Filled,113.744, 
2016-03-17T15:30:00Z,USDCHF,0.96533,-1,Market,Filled,-0.96533, 
2016-03-17T15:30:00Z,USDJPY,111.428,1,Market,Filled,111.428, 
2016-03-18T15:30:00Z,USDCHF,0.96783,-1,Market,Filled,-0.96783, 
2016-03-18T15:30:00Z,USDJPY,111.408,1,Market,Filled,111.408, 
2016-03-21T15:30:00Z,USDCHF,0.96918,-1,Market,Filled,-0.96918, 
2016-03-21T15:30:00Z,USDJPY,111.703,1,Market,Filled,111.703, 
2016-03-22T15:30:00Z,USDCHF,0.97015,-1,Market,Filled,-0.97015, 
2016-03-22T15:30:00Z,USDJPY,111.727,1,Market,Filled,111.727, 
2016-03-23T15:30:00Z,USDCHF,0.97339,-1,Market,Filled,-0.97339, 
2016-03-23T15:30:00Z,USDJPY,112.671,1,Market,Filled,112.671, 
2016-03-24T15:30:00Z,USDCHF,0.97644,-1,Market,Filled,-0.97644, 
2016-03-24T15:30:00Z,USDJPY,112.554,1,Market,Filled,112.554, 
2016-03-28T15:30:00Z,USDCHF,0.9729,-1,Market,Filled,-0.9729, 
2016-03-28T15:30:00Z,USDJPY,113.26,1,Market,Filled,113.26, 
2016-03-29T15:30:00Z,USDCHF,0.9751,-1,Market,Filled,-0.9751, 
2016-03-29T15:30:00Z,USDJPY,113.408,1,Market,Filled,113.408, 
2016-03-30T15:30:00Z,USDCHF,0.96172,-1,Market,Filled,-0.96172, 
2016-03-30T15:30:00Z,USDJPY,112.433,1,Market,Filled,112.433, 
2016-03-31T15:30:00Z,USDCHF,0.95718,-1,Market,Filled,-0.95718, 
2016-03-31T15:30:00Z,USDJPY,112.394,1,Market,Filled,112.394, 
2016-04-01T15:30:00Z,USDCHF,0.96216,-1,Market,Filled,-0.96216, 
2016-04-01T15:30:00Z,USDJPY,112.41,1,Market,Filled,112.41, 
2016-04-01T15:30:00Z,USDJPY,112.396,-20,Market,Filled,-2247.92, 
2016-04-01T15:30:00Z,USDCHF,0.96216,-20,Market,Filled,-19.2432, 
2016-04-01T15:30:00Z,TQQQ,4.2133534525234,-20,Market,Filled,-84.267069050468,Warning: No quote information available at 04/01/2016 11:00:00 America/New_York, order filled using TradeBar data 
2016-04-04T15:30:00Z,USDCHF,0.95951,-1,Market,Filled,-0.95951, 
2016-04-04T15:30:00Z,USDJPY,111.259,1,Market,Filled,111.259, 
2016-04-05T15:30:00Z,USDCHF,0.95724,-1,Market,Filled,-0.95724, 
2016-04-05T15:30:00Z,USDJPY,110.473,1,Market,Filled,110.473, 
2016-04-06T15:30:00Z,USDCHF,0.95737,-1,Market,Filled,-0.95737, 
2016-04-06T15:30:00Z,USDJPY,109.98,1,Market,Filled,109.98, 
2016-04-07T15:30:00Z,USDCHF,0.95492,-1,Market,Filled,-0.95492, 
2016-04-07T15:30:00Z,USDJPY,107.934,1,Market,Filled,107.934, 
2016-04-08T15:30:00Z,USDCHF,0.95305,-1,Market,Filled,-0.95305, 
2016-04-08T15:30:00Z,USDJPY,108.411,1,Market,Filled,108.411, 
2016-04-11T15:30:00Z,USDCHF,0.95119,-1,Market,Filled,-0.95119, 
2016-04-11T15:30:00Z,USDJPY,107.832,1,Market,Filled,107.832, 
2016-04-12T15:30:00Z,USDCHF,0.95705,-1,Market,Filled,-0.95705, 
2016-04-12T15:30:00Z,USDJPY,108.593,1,Market,Filled,108.593, 
2016-04-13T15:30:00Z,USDCHF,0.96489,-1,Market,Filled,-0.96489, 
2016-04-13T15:30:00Z,USDJPY,109.265,1,Market,Filled,109.265, 
2016-04-14T15:30:00Z,USDCHF,0.96721,-1,Market,Filled,-0.96721, 
2016-04-14T15:30:00Z,USDJPY,109.204,1,Market,Filled,109.204, 
2016-04-15T15:30:00Z,USDCHF,0.96674,-1,Market,Filled,-0.96674, 
2016-04-15T15:30:00Z,USDJPY,108.752,1,Market,Filled,108.752, 
2016-04-18T15:30:00Z,USDCHF,0.96306,-1,Market,Filled,-0.96306, 
2016-04-18T15:30:00Z,USDJPY,108.722,1,Market,Filled,108.722, 
2016-04-19T15:30:00Z,USDCHF,0.95983,-1,Market,Filled,-0.95983, 
2016-04-19T15:30:00Z,USDJPY,109.317,1,Market,Filled,109.317, 
2016-04-20T15:30:00Z,USDCHF,0.96613,-1,Market,Filled,-0.96613, 
2016-04-20T15:30:00Z,USDJPY,109.258,1,Market,Filled,109.258, 
2016-04-21T15:30:00Z,USDCHF,0.9727,-1,Market,Filled,-0.9727, 
2016-04-21T15:30:00Z,USDJPY,109.481,1,Market,Filled,109.481, 
2016-04-22T15:30:00Z,USDCHF,0.97698,-1,Market,Filled,-0.97698, 
2016-04-22T15:30:00Z,USDJPY,111.485,1,Market,Filled,111.485, 
2016-04-25T15:30:00Z,USDCHF,0.97411,-1,Market,Filled,-0.97411, 
2016-04-25T15:30:00Z,USDJPY,110.943,1,Market,Filled,110.943, 
2016-04-26T15:30:00Z,USDCHF,0.97275,-1,Market,Filled,-0.97275, 
2016-04-26T15:30:00Z,USDJPY,111.163,1,Market,Filled,111.163, 
2016-04-27T15:30:00Z,USDCHF,0.97291,-1,Market,Filled,-0.97291, 
2016-04-27T15:30:00Z,USDJPY,111.281,1,Market,Filled,111.281, 
2016-04-28T15:30:00Z,USDCHF,0.96942,-1,Market,Filled,-0.96942, 
2016-04-28T15:30:00Z,USDJPY,108.568,1,Market,Filled,108.568, 
2016-04-29T15:30:00Z,USDCHF,0.95877,-1,Market,Filled,-0.95877, 
2016-04-29T15:30:00Z,USDJPY,107.019,1,Market,Filled,107.019, 
2016-05-02T15:30:00Z,USDCHF,0.95522,-1,Market,Filled,-0.95522, 
2016-05-02T15:30:00Z,USDJPY,106.55,1,Market,Filled,106.55, 
2016-05-03T15:30:00Z,USDCHF,0.95281,-1,Market,Filled,-0.95281, 
2016-05-03T15:30:00Z,USDJPY,106.199,1,Market,Filled,106.199, 
2016-05-04T15:30:00Z,USDCHF,0.95711,-1,Market,Filled,-0.95711, 
2016-05-04T15:30:00Z,USDJPY,106.897,1,Market,Filled,106.897, 
2016-05-05T15:30:00Z,USDCHF,0.96804,-1,Market,Filled,-0.96804, 
2016-05-05T15:30:00Z,USDJPY,107.398,1,Market,Filled,107.398, 
2016-05-06T15:30:00Z,USDCHF,0.96969,-1,Market,Filled,-0.96969, 
2016-05-06T15:30:00Z,USDJPY,106.663,1,Market,Filled,106.663, 
2016-05-09T15:30:00Z,USDCHF,0.97059,-1,Market,Filled,-0.97059, 
2016-05-09T15:30:00Z,USDJPY,108.344,1,Market,Filled,108.344, 
2016-05-10T15:30:00Z,USDCHF,0.9736,-1,Market,Filled,-0.9736, 
2016-05-10T15:30:00Z,USDJPY,109.082,1,Market,Filled,109.082, 
2016-05-11T15:30:00Z,USDCHF,0.97079,-1,Market,Filled,-0.97079, 
2016-05-11T15:30:00Z,USDJPY,108.648,1,Market,Filled,108.648, 
2016-05-12T15:30:00Z,USDCHF,0.96683,-1,Market,Filled,-0.96683, 
2016-05-12T15:30:00Z,USDJPY,108.718,1,Market,Filled,108.718, 
2016-05-13T15:30:00Z,USDCHF,0.97565,-1,Market,Filled,-0.97565, 
2016-05-13T15:30:00Z,USDJPY,109.092,1,Market,Filled,109.092, 
2016-05-16T15:30:00Z,USDCHF,0.97643,-1,Market,Filled,-0.97643, 
2016-05-16T15:30:00Z,USDJPY,108.825,1,Market,Filled,108.825, 
2016-05-17T15:30:00Z,USDCHF,0.97584,-1,Market,Filled,-0.97584, 
2016-05-17T15:30:00Z,USDJPY,108.95,1,Market,Filled,108.95, 
2016-05-18T15:30:00Z,USDCHF,0.98124,-1,Market,Filled,-0.98124, 
2016-05-18T15:30:00Z,USDJPY,109.606,1,Market,Filled,109.606, 
2016-05-19T15:30:00Z,USDCHF,0.98977,-1,Market,Filled,-0.98977, 
2016-05-19T15:30:00Z,USDJPY,109.906,1,Market,Filled,109.906, 
2016-05-20T15:30:00Z,USDCHF,0.99237,-1,Market,Filled,-0.99237, 
2016-05-20T15:30:00Z,USDJPY,110.465,1,Market,Filled,110.465, 
2016-05-23T15:30:00Z,USDCHF,0.99209,-1,Market,Filled,-0.99209, 
2016-05-23T15:30:00Z,USDJPY,109.454,1,Market,Filled,109.454, 
2016-05-24T15:30:00Z,USDCHF,0.99261,-1,Market,Filled,-0.99261, 
2016-05-24T15:30:00Z,USDJPY,109.881,1,Market,Filled,109.881, 
2016-05-25T15:30:00Z,USDCHF,0.99134,-1,Market,Filled,-0.99134, 
2016-05-25T15:30:00Z,USDJPY,110.289,1,Market,Filled,110.289, 
2016-05-26T15:30:00Z,USDCHF,0.98974,-1,Market,Filled,-0.98974, 
2016-05-26T15:30:00Z,USDJPY,109.674,1,Market,Filled,109.674, 
2016-05-27T15:30:00Z,USDCHF,0.99244,-1,Market,Filled,-0.99244, 
2016-05-27T15:30:00Z,USDJPY,109.855,1,Market,Filled,109.855, 
2016-05-31T15:30:00Z,USDCHF,0.9941,-1,Market,Filled,-0.9941, 
2016-05-31T15:30:00Z,USDJPY,110.954,1,Market,Filled,110.954, 
2016-06-01T15:30:00Z,USDCHF,0.98746,-1,Market,Filled,-0.98746, 
2016-06-01T15:30:00Z,USDJPY,109.438,1,Market,Filled,109.438, 
